hostname,n_planets,avg_pl_rade,avg_pl_bmasse,avg_orbper,sy_dist,st_teff
Kepler-37,4,0.8662,3.0475,31.41428255,63.9207,5357.0
Kepler-132,4,1.305,2.22,35.2225616,349.549,6023.0
TOI-561,4,2.3485,8.42,28.520521925000004,85.799,5342.0
V1298 Tau,4,8.061498205,174.80562385,24.573095,108.199,4941.0
Kepler-758,4,1.955,4.5775,11.389435465,1502.32,6228.0
GJ 876,4,8.432500000000001,242.90952499999997,54.350620000000006,4.67517,3293.74
Kepler-215,4,1.8825,8.5875,30.76330325,485.997,5739.0
Kepler-1987,4,1.7850000000000001,4.069999999999999,5.095499759,595.683,4769.0
Kepler-402,4,1.405,2.56,7.579383,625.339,6090.0
TOI-700,4,1.3850000000000002,2.5105,22.815524000000003,31.1265,3459.0
Kepler-1530,3,2.1895670499999995,5.830000000000001,5.706931376666667,489.876,5678.0
TOI-270,3,1.87,3.9599999999999995,6.80079,22.4793,3506.0
HD 28471,3,2.0233333333333334,4.783333333333334,6.990133333333333,43.6455,5766.0
2MASS J19383260+4603591,3,13.466666666666667,558.3195771966666,636.3333333333334,396.332,29564.0
Kepler-52,3,1.9633333333333336,89.75916666666667,20.2358432,321.542,4263.0
Kepler-228,3,2.7566666666666664,8.703333333333333,5.931758666666667,1644.61,6043.0
Kepler-339,3,1.2466666666666666,8.200000000000001,7.508018666666666,616.637,5631.0
YZ Cet,3,0.9976666666666668,0.9766666666666666,3.245673333333333,3.71207,3151.0
Kepler-487,3,5.625045226666667,7.885,18.809718679666666,872.343,5444.0
Kepler-374,3,1.1466666666666667,1.5733333333333335,3.402944,1265.61,5977.0
Kepler-226,3,1.68,23.72666666666667,5.799865333333333,980.138,5571.0
Kepler-130,3,1.8533333333333335,4.373333333333334,41.161347666666664,316.663,5884.0
Kepler-763,3,1.4366666666666665,2.67,3.9321660500000006,962.459,5166.0
Kepler-10,3,2.4383333333333335,8.843333333333334,65.73059723333334,185.506,5708.0
Kepler-184,3,2.2733333333333334,7.243333333333333,20.004313,610.326,5788.0
GJ 1061,3,1.1466666666666667,1.5833333333333333,7.641333333333333,3.67278,2953.0
HD 48948,3,2.6333333333333333,7.579999999999999,65.77337666666666,16.9043,4593.0
Kepler-354,3,1.4633333333333336,2.793333333333333,15.540301333333332,554.064,4648.0
Kepler-331,3,1.7666666666666666,3.78,19.290978,580.119,4347.0
GJ 581,3,2.89,9.93,7.145933333333333,6.2981,3500.0
HD 37124,3,14.033333333333333,214.32336333333333,967.2926666666667,31.6634,5698.64
HIP 57274,3,14.2,1218.9487539966667,157.2884,25.8618,4640.0
HD 39091,3,6.012966666666667,1499.4635129,739.9026133000001,18.2702,5998.0
Kepler-381,3,1.0589288333333335,1.2089999999999999,9.092318657666667,267.323,6197.0
Kepler-770,3,1.633333333333333,3.4366666666666674,8.184390758,930.457,5598.0
K2-381,3,1.588,3.14,16.925537466666665,145.701,4473.0
Kepler-351,3,2.99,7.916666666666667,78.94908533333334,1083.91,5643.0
TOI-469,3,2.1663333333333337,6.246666666666667,7.866117133333333,68.192,5289.0
TOI-125,3,2.8049999999999997,9.91,11.261469999999997,111.059,5320.0
Kepler-157,3,1.6733333333333336,3.56,7.432858913333334,773.713,5866.0
Kepler-311,3,1.7266666666666666,3.6733333333333333,86.98490133333333,778.654,5905.0
Kepler-229,3,3.6566666666666667,13.726666666666667,21.172174000000002,826.265,5120.0
Kepler-310,3,2.3466666666666662,6.7366666666666655,54.42741433333333,602.268,5797.0
Kepler-23,3,2.283,4.9366666666666665,11.036666666666667,835.756,5828.0
Kepler-334,3,1.32,2.2199999999999998,14.442271333333332,426.59,5828.0
Kepler-81,3,2.0,7.8066666666666675,12.944282,348.291,4500.0
K2-136,3,1.8596666666666668,8.466666666666667,16.952443333333335,59.2474,4500.0
GJ 367,3,1.6296666666666668,3.5976666666666666,15.407007499999999,9.41263,3522.0
TOI-2141,3,3.155666666666667,13.713333333333333,28.058002666666667,77.682,5635.0
Teegarden's Star,3,1.008,1.01,14.15078,3.83078,3034.0
Kepler-298,3,2.13,5.226666666666667,36.95930233333333,518.204,4465.0
Kepler-288,3,2.3966666666666665,6.513333333333333,27.345613333333333,1194.15,5918.0
Kepler-160,3,2.7375,39.06333333333333,16.002942,937.013,5471.0
Kepler-247,3,3.223333333333333,11.243333333333334,11.084508,663.711,5100.0
K2-19,3,4.069999999999999,17.733333333333334,7.4432,289.827,5322.0
Kepler-124,3,1.1966666666666665,1.8116666666666668,16.06090633333333,420.046,4984.0
Kepler-126,3,1.8666666666666665,19.99562325333333,44.21619533333334,237.401,6239.0
CoRoT-7,3,2.94045,9.872868393333333,4.505863876666667,159.906,5275.0
HD 93385,3,2.4433333333333334,6.666666666666667,22.124200000000002,43.3475,5977.0
HD 31527,3,3.5100000000000002,12.15,113.14416666666666,38.4473,5898.0
HD 27894,3,11.68,770.6280301933333,1691.21061,43.8214,4875.0
Kepler-363,3,1.633333333333333,24.303333333333338,7.696373333333334,762.596,5593.0
Kepler-619,3,3.0066666666666664,9.933333333333332,6.097226527666667,900.678,6122.0
Kepler-281,3,4.689159353333333,379.708,66.4184614,1745.45,5723.0
HD 63433,3,1.9683333333333335,12.847999999999999,10.620283533333334,22.4035,5688.0
47 UMa,3,13.633333333333333,498.9736666666667,5823.666666666667,13.7967,5872.0
TOI-7510,3,9.546666666666667,113.03333333333335,27.654693100000003,249.006,5720.0
Kepler-403,3,1.4733333333333334,2.8033333333333332,24.97460076333333,840.269,6209.0
Kepler-244,3,2.373333333333333,9.37,11.376495,1036.49,5554.0
Kepler-450,3,3.199,16.5,17.127542000000002,455.982,6197.21
Kepler-203,3,2.16,263.6433333333333,6.621021333333334,703.302,5821.0
TOI-4504,3,9.129296963333333,551.7562987366667,41.98722333333334,342.605,5315.0
Kepler-295,3,1.25,2.0366666666666666,22.685158666666666,1699.19,5603.0
Kepler-359,3,3.946666666666666,5.933333333333333,53.44897766666667,1443.21,6248.0
HD 7924,3,,1796.3661563633334,15.049306666666666,16.9922,5131.0
Kepler-25,3,5.988333333333333,31.933333333333337,47.11966566666666,243.249,6354.0
Kepler-325,3,2.7466666666666666,7.996666666666667,18.673931999999997,823.242,5752.0
Kepler-129,3,5.84,900.3252593666666,914.6633333333333,408.845,5770.0
K2-352,3,1.84,4.133333333333333,8.924061333333333,176.051,5791.0
Kepler-1669,3,1.9672159666666664,4.8,5.283630605,543.444,4303.0
Kepler-431,3,0.8473333333333333,0.6696666666666666,9.142666666666667,486.546,6004.0
Kepler-166,3,2.1266666666666665,5.223333333333334,14.488179642666665,603.53,5413.0
Kepler-219,3,3.1133333333333333,13.536666666666667,25.06792333333333,787.07,5786.0
Kepler-1321,3,3.31614594,11.753333333333332,6.358572003999999,769.146,4094.0
HD 39194,3,2.016666666666667,4.766666666666667,17.85893333333333,26.4131,5205.0
Kepler-616,3,2.831,8.5,50.49212533333333,945.775,6004.0
Kepler-290,3,1.9366666666666668,4.668666666666667,17.374558184333335,694.627,5147.0
Kepler-416,3,2.1473333333333335,22.516666666666666,7.201482363333334,690.819,5718.0
GJ 180,3,2.5,6.816666666666666,49.254,11.9407,3371.0
GJ 163,3,3.89,15.6,212.7378533333333,15.1285,3500.0
Kepler-1073,3,1.8092364966666665,4.016666666666667,5.069822832333333,809.897,5792.0
Kepler-149,3,3.26,11.54,81.515101,571.034,5381.0
LP 791-18,3,1.5606666666666669,3.313333333333333,2.897114466666667,26.4927,2960.0
GJ 357,3,1.7333333333333332,3.78,22.905433333333335,9.44181,3505.0
K2-58,3,2.0033333333333334,4.826666666666667,10.824166666666665,181.746,5413.0
HD 28109,3,3.31,7.066666666666666,54.39269133333334,139.611,6189.0
HD 73344,3,9.861333333333333,313.1641445533333,1968.1836666666668,35.26,6252.6
K2-37,3,2.0366666666666666,7.133333333333333,8.321783333333334,179.943,5352.0
HD 181433,3,13.2,1591.2608910466668,1047.7914333333333,26.8762,4962.0
Kepler-60,3,1.8666666666666665,4.066666666666667,9.316733333333334,1025.1,5905.0
TOI-663,3,2.15,4.433333333333334,4.799059833333334,64.2308,3681.0
Kepler-352,3,0.9687601066666667,1.028333333333333,11.091881662333334,252.733,5212.0
Kepler-92,3,2.7256666666666667,27.422226866666662,29.942933333333333,477.992,5904.34
Kepler-398,3,0.9400000000000001,0.7913333333333332,7.445068336666666,177.355,4557.0
Kepler-399,3,1.4266666666666665,2.566666666666667,33.045195666666665,740.537,5502.0
K2-165,3,1.8255406333333335,4.233333333333333,6.946366,134.591,5185.0
Kepler-454,3,9.523333333333335,724.3299119133334,1535.9212511333335,230.869,5687.0
Kepler-249,3,1.39,2.433333333333333,8.596233333333332,190.401,3568.0
K2-198,3,2.6833333333333336,8.476666666666667,9.284163833333333,110.567,5212.9
Kepler-372,3,1.7133333333333332,3.6466666666666665,18.998674333333334,1493.95,6509.0
Kepler-18,3,4.823333333333333,13.533333333333331,8.668398333333334,433.047,5345.0
Kepler-394,3,1.58688938,3.1466666666666665,8.583093075666667,1058.72,6402.0
HD 69830,3,3.6933333333333334,13.366666666666667,79.07566666666666,12.5591,5385.0
HD 153557,3,7.010000000000001,2921.160888736667,13559.072433333335,17.9412,4837.0
Kepler-253,3,2.483333333333333,7.0,10.728602,838.595,5208.0
Kepler-142,3,2.3366666666666664,6.16,16.198324,548.686,5790.0
HD 136352,3,2.3806666666666665,8.26,48.80506,14.682,5664.0
Kepler-217,3,1.8,3.9933333333333336,5.94928075,1104.64,6341.0
Kepler-326,3,1.3766666666666667,22.96666666666667,4.531858333333333,487.675,5105.0
ups And,3,12.933333333333332,2639.8377672033334,507.445011,13.4054,6156.77
K2-157,3,4.058333333333334,18.413333333333334,30.935752499999996,298.373,5334.0
EPIC 249893012,3,3.186666666666666,11.200000000000001,18.322033333333334,321.296,5430.0
K2-16,3,1.8633333333333335,4.2700000000000005,9.804403333333333,334.967,4761.0
Kepler-301,3,1.4833333333333334,2.83,7.226274,719.166,5815.0
61 Vir,3,3.893333333333333,15.399999999999999,55.082,8.50332,5577.0
Kepler-54,3,1.6199999999999999,4.5915333333333335,13.692787433333335,271.701,4252.0
Kepler-114,3,1.7966666666666669,2.5966666666666667,8.335182999999999,259.533,4660.0
Kepler-9,3,6.003333333333333,27.23822017666667,19.939020333333335,628.257,5777.0
Kepler-250,3,1.8633333333333333,4.24,9.651085666666667,760.585,5160.0
Kepler-255,3,1.9533333333333334,4.846666666666667,5.568758552666666,1052.53,5573.0
Kepler-194,3,2.1666666666666665,5.486666666666667,24.071762000000003,1097.97,6089.0
Kepler-53,3,2.7266666666666666,61.396899999999995,22.319739433333336,1366.07,6085.0
K2-233,3,1.6499999999999997,5.766666666666667,11.298640999999998,67.5062,4796.0
Kepler-357,3,2.6466666666666665,7.75,24.277893000000006,688.573,5036.0
Kepler-191,3,1.8266666666666669,4.1000000000000005,11.207726338999999,594.464,5282.0
Kepler-222,3,3.83,14.233333333333334,14.035901,758.854,5433.0
Kepler-56,3,9.703333333333335,662.3666666666667,344.6346633333333,912.994,4840.0
Kepler-603,3,3.49,14.769999999999998,51.726097519999996,1539.63,5808.0
KIC 10001893,3,,,0.45219666666666675,1672.94,27500.0
Kepler-336,3,1.83,4.103333333333333,10.767865333333333,768.86,5867.0
K2-155,3,2.1,5.1433333333333335,20.303333333333335,72.7998,4258.0
HD 11506,3,13.066666666666668,1915.4458661866668,9447.206666666667,51.261,6123.0
Kepler-267,3,2.126666666666667,16.28333333333333,12.898564333333333,264.993,4258.0
GJ 433,3,3.58,14.562666666666665,1712.5114999999998,9.06456,3461.0
Kepler-1468,3,2.07062382,5.446666666666666,10.45865932,1899.24,5893.0
KOI-7892,3,3.161557523333333,10.446666666666667,39.23350013333334,1072.3,6474.0
Kepler-30,3,8.333333333333334,224.79999999999998,77.66712833333334,914.221,5498.0
HD 176986,3,2.49,1197.50002926,28.226679999999998,27.7843,4931.0
Kepler-196,3,2.2668855766666667,5.826666666666665,63.415874933333335,451.312,5132.0
Kepler-1130,3,0.7457061899999999,0.35366666666666663,4.330623957666666,249.343,5450.0
HD 125612,3,9.99,1080.7225266033333,1128.19386,57.6207,5900.0
K2-183,3,1.8999999999999997,4.390000000000001,11.292540333333333,329.041,5482.0
Kepler-271,3,0.9466666666666667,1.0226666666666666,7.69868871,404.542,5555.0
Kepler-968,3,2.09,6.3933333333333335,5.695796215333334,290.324,4598.0
Kepler-254,3,2.84,8.1,12.328440666666665,1389.48,5957.0
Kepler-272,3,1.8233333333333333,60.49666666666667,6.655333,889.608,5297.0
HIP 14810,3,13.566666666666668,614.4713333333333,378.74029733333333,50.48,5544.0
K2-148,3,1.5666666666666664,3.1,7.021483333333332,124.458,4079.0
TOI-712,3,2.408,6.43,48.690007,58.6212,4622.0
Kepler-83,3,2.3766666666666665,3.023333333333333,11.676598666666665,400.409,4648.0
GJ 3998,3,2.0766666666666667,5.13,19.38577666666667,18.1459,3726.0
HD 184010,3,12.733333333333334,112.29937047333334,535.7666666666668,60.7993,4971.0
K2-239,3,1.0666666666666667,1.2373333333333334,7.710000000000001,31.0849,3420.0
Kepler-401,3,2.0433333333333334,4.87,81.98588600000001,965.56,6184.0
Kepler-445,3,1.78,4.023333333333333,5.336043333333333,127.201,3157.0
HD 96700,3,2.7433333333333336,8.366666666666667,43.834833333333336,25.4111,5845.0
Kepler-42,3,0.6933333333333334,20.46690966666667,1.1774070966666665,40.0595,3068.0
PSR B1257+12,3,1.3493333333333333,2.7399999999999998,63.338433333333334,600.0,
Kepler-46,3,8.065666666666667,676.6096666666666,32.459643,777.06,5309.0
K2-80,3,2.01070502,4.833333333333333,17.854684333333335,200.802,5441.0
Kepler-127,3,2.233333333333334,5.853333333333333,30.819830666666665,352.794,6106.0
Kepler-332,3,1.1466666666666665,1.5966666666666667,19.277828666666665,344.19,4955.0
Kepler-218,3,2.4266666666666667,6.783333333333332,57.61445923333333,656.38,5542.0
HD 204313,3,9.803333333333333,2117.3728474333334,3133.9069333333337,47.7945,5767.0
Kepler-275,3,3.016666666666667,9.526666666666666,20.688292666666666,2034.25,6165.0
Kepler-148,3,4.693333333333333,24.263333333333332,19.25209825,791.163,5272.0
LHS 1678,3,0.8689999999999999,0.8856666666666667,3.1732464666666664,19.8782,3490.0
HD 142,3,12.0,1934.62151341,3539.84324,26.1853,6245.0
Kepler-198,3,2.2733333333333334,5.989999999999999,22.88976581,495.358,5636.0
Kepler-158,3,1.4833333333333334,3.1524,15.301885,315.177,4895.97
Kepler-1311,3,4.039458683333334,23.849999999999998,70.40647841333333,866.331,5748.0
TOI-1260,3,2.763333333333333,11.200000000000001,9.076253666666666,73.5977,4227.0
GJ 9827,3,1.5166666666666666,3.0533333333333332,3.6863023333333333,29.661,4236.0
Kepler-207,3,2.126666666666667,5.6499999999999995,3.517170333333333,875.519,5920.0
GJ 3138,3,2.0966666666666662,5.486666666666667,88.33134333333334,28.4712,3717.0
HR 858,3,1.9946666666666666,4.816666666666666,6.929887666666667,31.964,6354.0
HD 22946,3,2.099,16.666666666666668,20.346089333333335,62.7792,6169.0
Kepler-319,3,2.183333333333333,5.52,14.361995666666667,503.436,5526.0
TOI-431,3,2.02,5.266666666666667,5.933492333333334,32.5686,4850.0
TOI-1266,3,2.08,3.7699999999999996,20.735400000000002,36.0118,3563.0
K2-219,3,1.7874558733333334,4.066666666666666,7.235411666666667,325.4,5753.0
Kepler-27,3,3.8687315333333334,2429.653333333333,17.737329973666665,1044.36,5400.0
EPIC 206024342,3,1.8999999999999997,4.446666666666666,6.688938333333333,369.888,5724.0
Kepler-385,3,2.7962149333333337,11.12,27.207582333333335,1432.61,6326.0
Kepler-178,3,3.2433333333333336,10.733333333333334,42.26949466666667,716.025,5676.0
HD 224018,3,1.9100000000000001,6.233333333333334,61.76369666666667,105.48,5784.0
Kepler-19,3,3.6496666666666666,13.9,33.655996666666674,218.562,5544.0
TOI-1117,3,2.8800000000000003,9.463333333333333,5.157386666666667,167.598,5635.0
Kepler-206,3,1.3866666666666667,2.486666666666667,14.787422666666666,594.447,5764.0
WASP-132,3,8.24676387,594.0950461066667,608.24835088,122.91,4686.0
Kepler-549,3,3.233333333333334,12.103333333333333,61.53495634333333,635.145,5360.0
Kepler-47,3,4.913333333333334,8.086666666666666,180.01909999999998,1025.02,5636.0
KOI-142,3,10.179333333333334,396.2489988533334,478.72713,376.863,5466.0
Kepler-350,3,2.5833333333333335,12.633333333333333,18.391520666666665,956.859,6492.3
Kepler-446,3,1.32,2.22,3.250169666666667,96.339,3359.0
K2-368,3,1.547,3.0700000000000003,11.628956333333333,206.608,4663.0
Wolf 1061,3,1.8533333333333335,4.34,79.98960000000001,4.30592,3342.0
Kepler-257,3,4.323333333333333,18.073333333333334,11.209567333333332,780.256,5180.0
Kepler-171,3,2.263333333333333,5.796666666666667,18.408651000000003,863.855,5642.0
Kepler-347,3,2.2533333333333334,5.91,41.87885833333333,1298.88,6088.0
Kepler-31,3,4.8999999999999995,1230.5619333333334,50.379400000000004,1664.64,6340.0
Kepler-276,3,2.856666666666667,254.70299999999997,31.553470000000004,1144.86,6105.0
TOI-451,3,3.026666666666667,9.903333333333332,9.138737666666666,123.739,5550.0
K2-3,3,1.7059999999999997,3.33,26.4191375,44.0727,3844.0
TOI-1749,3,2.0100000000000002,28.666666666666668,5.3103299999999996,99.5561,3985.0
Kepler-529,3,2.21834201,5.666666666666667,16.893686450999997,799.008,6087.0
Kepler-174,3,1.88,4.253333333333333,101.778683,384.757,4880.0
Kepler-327,3,1.29,8.450000000000001,7.243788333333334,241.987,3799.0
Kepler-1254,3,1.3866666666666667,2.51,6.439716049999999,622.818,4985.0
Kepler-104,3,3.27,10.761509706666667,28.950382333333334,400.785,5711.0
Kepler-192,3,2.1833333333333336,5.7299999999999995,12.540140596666667,651.674,5487.0
HD 33142,3,12.306666666666667,248.96558548333334,410.0333333333333,121.375,5025.4
Kepler-397,2,4.32,19.11,78.874738,969.0,5307.0
Kepler-252,2,1.69,3.655,8.758427000000001,379.424,4208.0
Kepler-202,2,1.74,3.685,10.17596,285.111,4668.0
HD 190360,2,8.995000000000001,295.5800663,1435.5555,16.0069,5552.0
HD 115404 A,2,9.295,1655.2503436549998,7664.860025,10.9816,5019.17
HD 152843,2,4.495,9.745000000000001,15.561406999999999,107.898,6310.0
HD 86226,2,8.23,75.13675,815.99221,45.683,5863.0
KOI-984,2,9.2,113.45,12.90008925,252.667,5295.0
EPIC 212624936,2,1.75,3.8850000000000002,6.195047,561.929,5765.0
K2-73,2,7.79,575.6,503.74778,269.183,5867.0
TOI-1386,2,8.25819325,60.5,128.92005,146.858,5735.0
Kepler-404,2,1.495,2.88,13.2905085,812.524,5654.0
Kepler-524,2,1.435,2.5749999999999997,4.931588565,1058.24,6014.0
BD+20 2457,2,12.25,5385.4,500.81,1539.71,4137.0
HIP 8541,2,13.25,1353.631185415,1040.34059,155.121,4672.0
KOBE-1,2,3.2350000000000003,10.600000000000001,19.105449999999998,23.9718,4135.0
HD 137496,2,6.955,1219.30279881,240.76057999999998,155.317,5799.0
K2-331,2,2.255,5.8549999999999995,16.197784,211.43,5994.0
Kepler-136,2,2.02,12.21,13.9890675,420.818,6165.0
K2-24,2,6.45,17.2,31.614435,170.562,5625.0
K2-172,2,2.43588588,6.91,21.971880499999997,249.742,5569.0
Kepler-1001,2,2.363996395,6.6049999999999995,11.743489915000001,928.978,5491.0
Kepler-373,2,1.3,2.245,11.1306285,1090.45,5787.0
Kepler-260,2,1.875,4.19,42.1187885,627.365,5250.0
TOI-1470,2,2.325,7.28,10.3076265,51.9503,3709.0
Kepler-187,2,2.04,5.09,7.7895635,1143.0,6105.0
GJ 687,2,4.23,16.6,382.85200000000003,4.54939,3413.0
K2-35,2,1.625,3.34,4.004158,252.596,4402.71
Kepler-159,2,2.895,8.879999999999999,26.8677075,373.744,4625.0
Kepler-1129,2,2.8449999999999998,8.48,50.4383695,1183.88,5831.0
EPIC 212587672,2,1.79,4.0600000000000005,19.2546675,320.07,6004.0
TOI-2345,2,1.9775,5.38,11.05857965,81.6541,4687.0
KOI-3503,2,1.2,9.78,26.5065,887.064,6001.0
Kepler-344,2,2.7800000000000002,8.165,73.780377,1002.94,5774.0
Kepler-716,2,2.14640768,5.635,7.170837264999999,635.009,5099.0
K2-350,2,2.14,5.470000000000001,12.0779085,489.368,5789.0
HIP 56998,2,0.973,0.882,5.33485,12.7781,4675.0
Kepler-595,2,2.3585000000000003,10.35,18.8444646,643.009,5138.5
Kepler-237,2,1.745,3.7750000000000004,6.409371,657.822,4861.0
Kepler-199,2,3.1799999999999997,10.225,45.365505999999996,521.054,5644.0
Kepler-366,2,1.625,3.295,7.8990595,1856.28,6209.0
24 Sex,2,13.65,452.89,667.9,72.0691,5098.0
TOI-1472,2,3.6959999999999997,19.59,10.95078022,121.84,5100.0
Kepler-307,2,2.3150000000000004,5.54,11.74685,575.581,5367.0
Kepler-375,2,2.05,5.105,16.05613,1238.81,5826.0
HD 177830,2,10.685,292.4026,260.500005,62.7674,4949.0
TOI-771,2,1.4300000000000002,2.67,4.96800775,25.2788,3370.0
TOI-4600,2,8.11,1953.055561015,282.753,216.056,5170.0
K2-154,2,2.03,4.78,5.81556,129.356,4097.0
Kepler-712,2,4.13,16.25,123.956473495,872.493,5148.0
Kepler-135,2,1.4849999999999999,2.79,8.725619,621.855,6090.0
Kepler-1016,2,2.93,9.245,53.804830621,1402.82,5821.0
K2-117,2,2.045,4.84,3.3678084999999998,101.632,3778.0
Kepler-225,2,1.52,2.955,12.7666045,561.101,3682.0
WASP-107,2,11.86823,72.75,546.8607371,64.7414,4425.0
Kepler-361,2,1.9849999999999999,4.800000000000001,31.8373195,930.32,6169.0
K2-50,2,1.295,2.061,6.357205,257.443,4326.0
Kepler-131,2,1.625,12.19,20.80445,228.678,5685.0
HD 102329,2,13.05,1538.2972,950.54999,217.107,4830.0
Kepler-1488,2,1.755783745,3.745,22.988631541,905.825,5820.0
Kepler-180,2,2.255,6.09,27.8514495,695.65,5731.0
K2-224,2,1.985,4.72,7.286965,275.255,5620.0
K2-141,2,4.255,6.484999999999999,4.0144122,61.8736,4570.0
HD 9446,2,13.7,400.449,111.476,50.3503,5793.0
TOI-1272,2,4.541024535,24.35,5.998545,137.572,5065.0
TOI-880,2,3.5700000000000003,13.565,4.48149015,60.6679,5050.0
CoRoT-20,2,10.80778,3384.8894999999998,842.121425,844.061,5880.0
Kepler-110,2,2.02,4.765,22.2054435,586.531,5960.0
Kepler-1065,2,2.665,8.295,2.9898081684999998,1122.48,5635.0
Kepler-963,2,1.6300000000000001,3.8579999999999997,5.4483100250000005,771.494,5461.0
Kepler-241,2,2.45,6.585,24.392035,512.0,4699.0
K2-199,2,2.29,9.65,5.2999445,107.518,4491.0
Kepler-495,2,3.22468207,12.89,4.654823002,658.924,5392.0
K2-374,2,1.903,4.345000000000001,10.478201499999999,359.439,5789.0
Kepler-283,2,1.975,4.575,51.875931,468.094,4351.0
HD 109833,2,2.739,7.955,11.544336999999999,79.5561,5881.0
Kepler-783,2,1.5557686249999998,3.2195,5.673298190000001,516.09,5521.0
HD 189567,2,2.6950000000000003,7.75,23.988,17.9055,5726.0
KMT-2022-BLG-1818L,2,13.1,692.86592726,,5300.0,
Kepler-273,2,1.74,3.7199999999999998,5.4757295,713.964,5626.0
TOI-6109,2,4.8515,20.950000000000003,7.114677,151.738,5660.0
Kepler-393,2,1.31,2.27,11.898014499999999,881.404,6189.0
HD 159243,2,13.55,481.515,130.51,73.3055,6123.0
bet Pic,2,15.497425,3475.1358021349997,4905.144515,19.7442,8038.68
Kepler-865,2,1.6900000000000002,3.6999999999999997,10.186597505,586.137,5570.0
Kepler-293,2,3.45,11.82,36.704969500000004,974.633,5804.0
TIC 279401253,2,11.90449035,2250.22512156,116.05000000000001,285.584,5951.0
Kepler-353,2,1.135,1.56,7.103086,384.694,3903.0
Kepler-185,2,1.595,3.225,11.180971,466.735,5208.0
Kepler-387,2,0.96,0.8600000000000001,9.3145925,801.052,5774.0
TOI-1450 A,2,1.13,1.3925,3.5563637000000003,22.4467,3437.0
Kepler-953,2,2.7,9.155,48.75811185,258.893,5416.0
Kepler-121,2,2.3049999999999997,5.925,22.0927165,510.523,5311.0
HD 28185,2,12.45,4048.498248365,8901.72427,39.3809,5662.0
HD 5319,2,13.65,414.609235,754.6500000000001,121.405,4871.0
GJ 806,2,1.8054999999999999,3.8499999999999996,3.7834818500000003,12.0445,3600.0
Kepler-937,2,3.1950000000000003,10.505,110.5060955,1571.46,6095.0
KMT-2024-BLG-0404L,2,8.115,4337.47290334,,7210.0,
Kepler-182,2,3.005,9.39,15.255067,1549.09,6250.0
HD 38529,2,13.3,1752.823664605,1070.9577800000002,42.3538,5697.0
Kepler-418,2,9.335543269999999,186.65562384999998,49.448429935,1002.53,5822.0
Kepler-240,2,1.7850000000000001,52.375,6.049011500000001,746.927,4985.0
HD 66428,2,12.95,2019.799526485,6374.330815,53.2817,5716.0
Kepler-190,2,1.51,2.8899999999999997,2.8915115,433.387,5106.0
Kepler-436,2,2.5300000000000002,6.970000000000001,40.39959437,588.867,4685.0
Kepler-230,2,3.15,10.81,62.1993985,740.754,5588.0
Kepler-1666,2,3.059192655,9.58,33.28165,1379.37,6293.0
TOI-1669,2,8.19819885,102.0,251.34002675,111.276,5497.0
Kepler-730,2,6.94958,3.09,4.671783094,1935.04,5620.0
HD 15906,2,2.585,7.28,16.2540035,45.5621,4757.0
HD 68988,2,12.8,2701.543028605,8003.138555,60.8447,5932.0
HD 134060,2,4.535,19.695,647.4171,24.0125,5966.0
Kepler-29,2,2.445,4.75,11.812935,832.532,5378.0
K2-62,2,2.005,4.68,11.43448,112.467,4455.0
Kepler-111,2,4.3320378999999996,112.79994245,114.0600725,657.223,5952.0
K2-398,2,3.686,14.295,12.590432,606.992,5946.0
Kepler-144,2,1.34,2.3600000000000003,7.994969,384.917,6075.0
TYC 1422-614-1,2,12.9,1986.25,378.84999999999997,672.41,4806.0
LkCa 15,2,,,,158.152,4194.0
Kepler-312,2,2.2199999999999998,6.154999999999999,10.7599155,797.72,6115.0
Kepler-382,2,1.455,2.7249999999999996,8.712428,935.446,5600.0
K2-247,2,2.1550000000000002,5.285,4.372225,258.113,4667.0
HIP 111909,2,13.8,321.00669107,690.355,88.077,4891.0
Kepler-103,2,4.4698,35.07,97.78755435,494.832,6047.0
GJ 317,2,13.45,624.497311005,3597.8450000000003,15.1968,3496.0
Kepler-1656,2,9.286999999999999,87.1,975.281,185.875,5569.0
OGLE-2012-BLG-0026L,2,10.81,158.05,,4019.0,
K2-185,2,1.77,3.95,31.664938999999997,268.357,5788.0
Kepler-1491,2,1.975,4.71,39.0779706,2065.59,5728.0
EPIC 206317286,2,1.527,2.935,9.548995999999999,314.35,4752.0
HIP 8152,2,2.5303417550000002,9.8,15.178317,101.694,5618.0
Kepler-242,2,2.3049999999999997,5.99,11.350215500000001,600.241,5020.0
HD 147018,2,13.05,1377.0,526.118,40.4256,5441.0
Kepler-216,2,2.6950000000000003,7.800000000000001,12.550155,1187.47,6091.0
Kepler-1038,2,2.4731169,7.395,77.793998999,584.136,5335.0
Kepler-134,2,1.63,3.395,7.711606999999999,334.797,5983.0
HU Aqr,2,12.850000000000001,1652.716,3379.0,192.19807871,5952.0
Kepler-1996,2,2.535,7.015000000000001,62.5529539,440.561,4580.0
HD 18143,2,7.89,1594.2272895150002,14496.35137,22.5243,5078.0
HD 93963 A,2,2.294652125,10.6,2.3413749,82.3432,5908.0
GJ 251,2,1.795,3.865,33.942,5.58057,3342.0
G 264-012,2,1.575,3.125,5.17859,16.009,3326.0
HIP 9618,2,3.628470265,7.65,36.668244,67.5478,5649.0
Kepler-407,2,6.745,2000.965,1500.3346562,338.368,5487.0
